date,day,hours,odds_a,odds_b,odds_draw,score_a,score_b,season,team_a,team_b
2019-02-24 14:00:00,Sunday,14:00,1.78,5.06,3.49,1,1,2018/2019,Toulouse,Caen
2019-02-23 19:00:00,Saturday,19:00,2.65,3.10,2.93,1,0,2018/2019,Amiens,Nice
2019-02-23 19:00:00,Saturday,19:00,2.60,3.02,3.06,1,0,2018/2019,Guingamp,Angers
2019-02-23 16:00:00,Saturday,16:00,1.20,13.41,7.24,3,0,2018/2019,Paris SG,Nimes
2019-02-22 19:45:00,Friday,19:45,2.92,2.65,3.11,1,1,2018/2019,Strasbourg,Lille
2019-02-22 18:00:00,Friday,18:00,3.29,2.26,3.39,0,1,2018/2019,Dijon,St Etienne
2019-02-20 20:00:00,Wednesday,20:00,1.30,10.65,5.48,5,1,2018/2019,Paris SG,Montpellier
2019-02-20 18:00:00,Wednesday,18:00,2.07,4.06,3.17,0,0,2018/2019,Bordeaux,Guingamp
2019-02-17 20:00:00,Sunday,20:00,5.93,1.53,4.48,0,1,2018/2019,St Etienne,Paris SG
2019-02-17 16:00:00,Sunday,16:00,2.52,3.28,2.94,2,0,2018/2019,Reims,Rennes
2019-02-17 14:00:00,Sunday,14:00,2.13,3.97,3.11,2,1,2018/2019,Bordeaux,Toulouse
2019-02-17 14:00:00,Sunday,14:00,3.19,2.54,2.98,0,0,2018/2019,Caen,Strasbourg
2019-02-17 14:00:00,Sunday,14:00,1.92,4.75,3.22,0,0,2018/2019,Lille,Montpellier
2019-02-16 19:00:00,Saturday,19:00,2.14,4.13,3.05,3,0,2018/2019,Angers,Nice
2019-02-16 19:00:00,Saturday,19:00,1.83,4.70,3.52,1,0,2018/2019,Monaco,Nantes
2019-02-16 16:00:00,Saturday,16:00,1.46,8.21,4.28,2,0,2018/2019,Marseille,Amiens
2019-02-15 19:45:00,Friday,19:45,1.25,11.61,6.29,2,1,2018/2019,Lyon,Guingamp
2019-02-15 18:00:00,Friday,18:00,1.95,3.96,3.61,2,0,2018/2019,Nimes,Dijon
2019-02-13 18:30:00,Wednesday,18:30,3.43,2.33,3.10,0,1,2018/2019,Caen,Nantes
2019-02-13 18:00:00,Wednesday,18:00,1.80,4.91,3.52,2,1,2018/2019,St Etienne,Strasbourg
2019-02-10 20:00:00,Sunday,20:00,6.06,1.51,4.60,1,0,2018/2019,Nice,Lyon
2019-02-10 16:00:00,Sunday,16:00,3.18,2.44,3.15,0,2,2018/2019,Guingamp,Lille
2019-02-10 16:00:00,Sunday,16:00,2.11,3.64,3.43,3,0,2018/2019,Rennes,St Etienne
2019-02-10 14:00:00,Sunday,14:00,2.38,3.24,3.19,2,2,2018/2019,Montpellier,Monaco
2019-02-10 14:00:00,Sunday,14:00,1.81,4.68,3.61,2,4,2018/2019,Nantes,Nimes
2019-02-10 14:00:00,Sunday,14:00,2.66,3.00,3.01,1,1,2018/2019,Toulouse,Reims
2019-02-09 19:00:00,Saturday,19:00,2.27,3.89,2.95,1,0,2018/2019,Amiens,Caen
2019-02-09 19:00:00,Saturday,19:00,1.94,4.63,3.22,1,2,2018/2019,Strasbourg,Angers
2019-02-09 16:00:00,Saturday,16:00,1.32,9.73,5.42,1,0,2018/2019,Paris SG,Bordeaux
2019-02-08 19:45:00,Friday,19:45,4.52,1.85,3.56,1,2,2018/2019,Dijon,Marseille
2019-02-05 18:00:00,Tuesday,18:00,2.21,3.68,3.15,1,0,2018/2019,Marseille,Bordeaux 
2019-02-03 20:00:00,Sunday,20:00,3.43,2.06,3.76,2,1,2018/2019,Lyon,Paris SG
2019-02-03 14:00:00,Sunday,14:00,2.56,3.16,2.99,1,1,2018/2019,Nimes,Montpellier
2019-02-02 20:00:00,Saturday,20:00,2.82,2.82,3.02,2,1,2018/2019,Reims,Marseille
2019-02-02 19:00:00,Saturday,19:00,1.99,4.10,3.37,1,0,2018/2019,Angers,Dijon
2019-02-02 19:00:00,Saturday,19:00,1.71,5.14,3.77,2,1,2018/2019,Monaco,Toulouse
2019-02-02 19:00:00,Saturday,19:00,1.60,6.39,3.82,1,0,2018/2019,Rennes,Amiens
2019-02-01 19:45:00,Friday,19:45,1.84,4.84,3.40,4,0,2018/2019,Lille,Nice
2019-01-30 20:00:00,Wednesday,20:00,2.74,2.79,3.16,1,1,2018/2019,Nantes,St Etienne
2019-01-27 20:00:00,Sunday,20:00,1.21,13.27,7.07,4,1,2018/2019,Paris SG,Rennes
2019-01-27 19:00:00,Sunday,19:00,2.42,3.31,3.05,0,0,2018/2019,Toulouse,Angers
2019-01-27 16:00:00,Sunday,16:00,6.52,1.49,4.55,0,1,2018/2019,Amiens,Lyon
2019-01-27 14:00:00,Sunday,14:00,1.56,7.65,3.71,2,0,2018/2019,Montpellier,Caen
2019-01-26 19:00:00,Saturday,19:00,3.61,2.16,3.33,2,0,2018/2019,Dijon,Monaco
2019-01-26 19:00:00,Saturday,19:00,2.68,3.00,2.96,0,1,2018/2019,Guingamp,Reims
2019-01-26 19:00:00,Saturday,19:00,2.45,3.22,3.09,2,0,2018/2019,Nice,Nimes
2019-01-26 19:00:00,Saturday,19:00,2.27,3.55,3.14,1,0,2018/2019,Strasbourg,Bordeaux
2019-01-25 19:45:00,Friday,19:45,2.32,3.31,3.24,1,2,2018/2019,Marseille,Lille
2019-01-23 18:00:00,Wednesday,18:00,2.26,3.54,3.12,3,1,2018/2019,Nimes,Angers
2019-01-20 20:00:00,Sunday,20:00,3.57,2.09,3.53,1,2,2018/2019,St Etienne,Lyon
2019-01-20 18:00:00,Sunday,18:00,1.73,5.39,3.58,1,0,2018/2019,Bordeaux,Dijon
2019-01-20 16:00:00,Sunday,16:00,2.48,3.27,3.00,1,0,2018/2019,Angers,Nantes
2019-01-20 16:00:00,Sunday,16:00,4.99,1.76,3.67,0,1,2018/2019,Caen,Marseille
2019-01-20 14:00:00,Sunday,14:00,2.09,3.87,3.29,0,0,2018/2019,Rennes,Montpellier
2019-01-19 19:00:00,Saturday,19:00,1.88,4.64,3.38,1,5,2018/2019,Monaco,Strasbourg
2019-01-19 19:00:00,Saturday,19:00,2.04,3.75,3.48,0,1,2018/2019,Nimes,Toulouse
2019-01-19 19:00:00,Saturday,19:00,2.21,3.82,3.04,1,1,2018/2019,Reims,Nice
2019-01-19 16:00:00,Saturday,16:00,1.07,30.84,12.70,9,0,2018/2019,Paris SG,Guingamp
2019-01-18 19:45:00,Friday,19:45,1.67,5.88,3.63,2,1,2018/2019,Lille,Amiens
2019-01-16 20:00:00,Wednesday,20:00,2.48,2.88,3.45,2,1,2018/2019,St Etienne,Marseille
2019-01-16 18:00:00,Wednesday,18:00,2.85,2.66,3.16,2,1,2018/2019,Guingamp,Rennes
2019-01-16 18:00:00,Wednesday,18:00,2.20,3.60,3.21,1,1,2018/2019,Monaco,Nice
2019-01-16 18:00:00,Wednesday,18:00,2.28,3.38,3.25,1,0,2018/2019,Nimes,Nantes
2019-01-16 18:00:00,Wednesday,18:00,5.14,1.67,3.98,2,2,2018/2019,Toulouse,Lyon
2019-01-15 18:00:00,Tuesday,18:00,2.58,3.05,3.06,1,2,2018/2019,Angers,Bordeaux
2019-01-13 20:00:00,Sunday,20:00,1.78,4.41,3.92,1,1,2018/2019,Marseille,Monaco
2019-01-13 16:00:00,Sunday,16:00,3.32,2.34,3.20,1,1,2018/2019,Dijon,Montpellier
2019-01-13 16:00:00,Sunday,16:00,2.30,3.46,3.15,1,2,2018/2019,Toulouse,Strasbourg
2019-01-13 14:00:00,Sunday,14:00,2.75,2.76,3.12,0,1,2018/2019,Nantes,Rennes
2019-01-12 19:00:00,Saturday,19:00,2.71,2.76,3.22,0,1,2018/2019,Guingamp,St Etienne
2019-01-12 19:00:00,Saturday,19:00,2.71,2.90,3.06,1,0,2018/2019,Nice,Bordeaux
2019-01-12 16:00:00,Saturday,16:00,14.11,1.20,6.97,0,3,2018/2019,Amiens,Paris SG
2019-01-11 19:45:00,Friday,19:45,1.44,7.86,4.46,1,1,2018/2019,Lyon,Reims
2019-01-11 18:00:00,Friday,18:00,3.61,2.23,3.17,1,3,2018/2019,Caen,Lille
2019-01-08 18:00:00,Tuesday,18:00,3.08,2.63,2.97,0,0,2018/2019,Amiens,Angers
2019-01-08 18:00:00,Tuesday,18:00,2.40,3.35,3.05,2,0,2018/2019,Nantes,Montpellier
2018-12-23 16:00:00,Sunday,16:00,1.76,5.79,3.29,1,1,2018/2019,Bordeaux,Amiens
2018-12-22 20:00:00,Saturday,20:00,3.86,2.01,3.49,1,1,2018/2019,Angers,Marseille
2018-12-22 20:00:00,Saturday,20:00,1.65,5.36,3.95,1,2,2018/2019,Lille,Toulouse
2018-12-22 20:00:00,Saturday,20:00,2.12,3.76,3.26,0,2,2018/2019,Monaco,Guingamp
2018-12-22 20:00:00,Saturday,20:00,3.78,2.09,3.31,1,1,2018/2019,Montpellier,Lyon
2018-12-22 20:00:00,Saturday,20:00,1.14,18.66,8.96,1,0,2018/2019,Paris SG,Nantes
2018-12-22 20:00:00,Saturday,20:00,1.72,5.85,3.41,2,2,2018/2019,Reims,Caen
2018-12-22 20:00:00,Saturday,20:00,1.75,5.03,3.65,4,0,2018/2019,Rennes,Nimes
2018-12-22 20:00:00,Saturday,20:00,1.56,6.03,4.19,3,0,2018/2019,St Etienne,Dijon
2018-12-22 20:00:00,Saturday,20:00,2.24,3.52,3.16,2,0,2018/2019,Strasbourg,Nice
2018-12-18 18:30:00,Tuesday,18:30,2.59,3.03,3.07,2,1,2018/2019,Caen,Toulouse
2018-12-16 20:00:00,Sunday,20:00,1.35,8.64,5.25,3,0,2018/2019,Lyon,Monaco
2018-12-16 16:00:00,Sunday,16:00,2.20,3.63,3.19,1,1,2018/2019,Nice,St Etienne
2018-12-16 14:00:00,Sunday,14:00,2.54,2.91,3.26,2,3,2018/2019,Nimes,Lille
2018-12-15 19:00:00,Saturday,19:00,2.18,3.86,3.07,2,1,2018/2019,Reims,Strasbourg
2018-12-09 16:00:00,Sunday,16:00,2.00,4.37,3.15,1,1,2018/2019,Lille,Reims
2018-12-09 14:00:00,Sunday,14:00,1.82,4.93,3.42,2,2,2018/2019,Strasbourg,Caen
2018-12-08 19:00:00,Saturday,19:00,2.01,4.39,3.14,1,2,2018/2019,Guingamp,Amiens
2018-12-08 19:00:00,Saturday,19:00,1.58,6.26,3.99,2,0,2018/2019,Rennes,Dijon
2018-12-05 20:00:00,Wednesday,20:00,6.52,1.49,4.58,1,1,2018/2019,Strasbourg,Paris SG
2018-12-05 18:00:00,Wednesday,18:00,2.71,2.81,3.14,3,2,2018/2019,Bordeaux,St Etienne
2018-12-05 18:00:00,Wednesday,18:00,2.85,2.70,3.11,1,2,2018/2019,Caen,Nimes
2018-12-05 18:00:00,Wednesday,18:00,2.44,3.20,3.11,2,1,2018/2019,Dijon,Guingamp
2018-12-05 18:00:00,Wednesday,18:00,1.47,6.85,4.51,0,2,2018/2019,Lyon,Rennes
2018-12-05 18:00:00,Wednesday,18:00,2.91,2.52,3.31,3,2,2018/2019,Nantes,Marseille
2018-12-05 18:00:00,Wednesday,18:00,1.79,5.01,3.50,0,1,2018/2019,Reims,Toulouse
2018-12-04 20:00:00,Tuesday,20:00,2.19,3.62,3.21,0,1,2018/2019,Montpellier,Lille
2018-12-04 18:00:00,Tuesday,18:00,2.87,2.60,3.22,0,2,2018/2019,Amiens,Monaco
2018-12-04 18:00:00,Tuesday,18:00,2.02,4.28,3.17,0,0,2018/2019,Nice,Angers
2018-12-02 20:00:00,Sunday,20:00,10.24,1.29,5.67,2,2,2018/2019,Bordeaux,Paris SG
2018-12-02 16:00:00,Sunday,16:00,1.51,7.35,4.02,0,0,2018/2019,Marseille,Reims
2018-12-02 16:00:00,Sunday,16:00,1.71,5.19,3.75,1,4,2018/2019,Rennes,Strasbourg
2018-12-02 14:00:00,Sunday,14:00,1.98,4.00,3.47,2,2,2018/2019,Toulouse,Dijon
2018-12-01 19:00:00,Saturday,19:00,1.89,4.81,3.27,1,1,2018/2019,Angers,Caen
2018-12-01 19:00:00,Saturday,19:00,3.09,2.49,3.18,0,0,2018/2019,Guingamp,Nice
2018-12-01 19:00:00,Saturday,19:00,2.69,2.79,3.22,1,2,2018/2019,Monaco,Montpellier
2018-12-01 19:00:00,Saturday,19:00,1.79,4.98,3.53,3,0,2018/2019,Nimes,Amiens
2018-12-01 16:00:00,Saturday,16:00,3.06,2.38,3.37,2,2,2018/2019,Lille,Lyon
2018-11-30 19:45:00,Friday,19:45,2.00,4.04,3.41,3,0,2018/2019,St Etienne,Nantes
2018-11-25 20:00:00,Sunday,20:00,4.73,1.84,3.47,1,3,2018/2019,Amiens,Marseille
2018-11-25 16:00:00,Sunday,16:00,2.38,3.35,3.09,2,0,2018/2019,Nice,Lille
2018-11-25 14:00:00,Sunday,14:00,2.41,3.40,3.00,2,2,2018/2019,Montpellier,Rennes
2018-11-24 19:00:00,Saturday,19:00,3.00,2.51,3.20,0,1,2018/2019,Caen,Monaco
2018-11-24 19:00:00,Saturday,19:00,3.03,2.52,3.20,0,0,2018/2019,Dijon,Bordeaux
2018-11-24 19:00:00,Saturday,19:00,2.16,3.78,3.17,1,1,2018/2019,Nantes,Angers
2018-11-24 19:00:00,Saturday,19:00,1.99,4.44,3.15,2,1,2018/2019,Reims,Guingamp
2018-11-24 19:00:00,Saturday,19:00,2.20,3.54,3.26,0,1,2018/2019,Strasbourg,Nimes
2018-11-24 16:00:00,Saturday,16:00,1.12,21.58,9.44,1,0,2018/2019,Paris SG,Toulouse
2018-11-23 20:00:00,Friday,20:00,1.60,5.73,4.08,1,0,2018/2019,Lyon,St Etienne
2018-11-11 20:00:00,Sunday,20:00,14.58,1.17,8.37,0,4,2018/2019,Monaco,Paris SG
2018-11-11 16:00:00,Sunday,16:00,1.32,9.73,5.51,2,0,2018/2019,Marseille,Dijon
2018-11-11 16:00:00,Sunday,16:00,2.27,3.45,3.19,1,1,2018/2019,Rennes,Nantes
2018-11-11 14:00:00,Sunday,14:00,1.68,5.43,3.77,0,0,2018/2019,Bordeaux,Caen
2018-11-10 19:00:00,Saturday,19:00,2.81,2.79,3.06,1,0,2018/2019,Angers,Montpellier
2018-11-10 19:00:00,Saturday,19:00,2.39,3.09,3.31,0,1,2018/2019,Nimes,Nice
2018-11-10 19:00:00,Saturday,19:00,1.85,4.62,3.49,2,0,2018/2019,St Etienne,Reims
2018-11-10 19:00:00,Saturday,19:00,2.28,3.52,3.11,0,1,2018/2019,Toulouse,Amiens
2018-11-10 16:00:00,Saturday,16:00,4.88,1.74,3.84,2,4,2018/2019,Guingamp,Lyon
2018-11-09 19:45:00,Friday,19:45,1.73,5.27,3.64,0,0,2018/2019,Lille,Strasbourg
2018-11-04 20:00:00,Sunday,20:00,3.13,2.39,3.29,3,0,2018/2019,Montpellier,Marseille
2018-11-04 16:00:00,Sunday,16:00,1.82,4.82,3.47,4,3,2018/2019,St Etienne,Angers
2018-11-04 14:00:00,Sunday,14:00,1.74,5.66,3.44,5,0,2018/2019,Nantes,Guingamp
2018-11-03 19:00:00,Saturday,19:00,3.64,2.17,3.26,1,2,2018/2019,Caen,Rennes
2018-11-03 19:00:00,Saturday,19:00,2.49,2.91,3.38,0,4,2018/2019,Dijon,Nimes
2018-11-03 19:00:00,Saturday,19:00,1.76,5.50,3.43,1,0,2018/2019,Nice,Amiens
2018-11-03 19:00:00,Saturday,19:00,2.47,2.98,3.35,1,0,2018/2019,Reims,Monaco
2018-11-03 19:00:00,Saturday,19:00,1.95,4.04,3.53,1,1,2018/2019,Strasbourg,Toulouse
2018-11-03 16:00:00,Saturday,16:00,1.42,7.82,4.72,1,1,2018/2019,Lyon,Bordeaux
2018-11-02 19:45:00,Friday,19:45,1.18,14.41,8.13,2,1,2018/2019,Paris SG,Lille
2018-10-28 20:00:00,Sunday,20:00,5.20,1.62,4.28,0,2,2018/2019,Marseille,Paris SG
2018-10-28 16:00:00,Sunday,16:00,2.32,3.29,3.27,0,1,2018/2019,Bordeaux,Nice
2018-10-28 14:00:00,Sunday,14:00,1.78,5.32,3.41,0,2,2018/2019,Rennes,Reims
2018-10-27 19:00:00,Saturday,19:00,2.96,2.60,3.12,1,2,2018/2019,Amiens,Nantes
2018-10-27 19:00:00,Saturday,19:00,2.54,2.99,3.18,1,1,2018/2019,Guingamp,Strasbourg
2018-10-27 19:00:00,Saturday,19:00,1.62,6.32,3.72,1,0,2018/2019,Lille,Caen
2018-10-27 19:00:00,Saturday,19:00,1.65,5.13,4.11,2,2,2018/2019,Monaco,Dijon
2018-10-27 19:00:00,Saturday,19:00,3.19,2.45,3.12,0,3,2018/2019,Toulouse,Montpellier
2018-10-27 16:00:00,Saturday,16:00,3.81,2.02,3.50,1,2,2018/2019,Angers,Lyon
2018-10-26 19:45:00,Friday,19:45,2.72,2.70,3.29,1,1,2018/2019,Nimes,St Etienne
2018-10-21 20:00:00,Sunday,20:00,3.01,2.35,3.52,0,1,2018/2019,Nice,Marseille
2018-10-21 16:00:00,Sunday,16:00,2.35,3.27,3.25,1,1,2018/2019,St Etienne,Rennes
2018-10-21 14:00:00,Sunday,14:00,2.04,4.22,3.17,2,0,2018/2019,Montpellier,Bordeaux
2018-10-20 19:00:00,Saturday,19:00,2.25,3.48,3.22,0,0,2018/2019,Caen,Guingamp
2018-10-20 19:00:00,Saturday,19:00,3.52,2.09,3.58,1,2,2018/2019,Dijon,Lille
2018-10-20 19:00:00,Saturday,19:00,1.99,4.08,3.39,4,0,2018/2019,Nantes,Toulouse
2018-10-20 19:00:00,Saturday,19:00,2.29,3.58,3.06,1,1,2018/2019,Reims,Angers
2018-10-20 19:00:00,Saturday,19:00,2.51,2.84,3.48,2,1,2018/2019,Strasbourg,Monaco
2018-10-20 16:00:00,Saturday,16:00,1.10,24.07,11.32,5,0,2018/2019,Paris SG,Amiens
2018-10-19 19:45:00,Friday,19:45,1.31,9.22,5.91,2,0,2018/2019,Lyon,Nimes
2018-10-07 20:00:00,Sunday,20:00,1.27,9.74,6.35,5,0,2018/2019,Paris SG,Lyon
2018-10-07 16:00:00,Sunday,16:00,1.36,8.65,5.17,2,0,2018/2019,Marseille,Caen
2018-10-07 16:00:00,Sunday,16:00,2.10,3.57,3.49,1,2,2018/2019,Monaco,Rennes
2018-10-07 14:00:00,Sunday,14:00,2.41,3.21,3.18,3,0,2018/2019,Bordeaux,Nantes
2018-10-06 19:00:00,Saturday,19:00,2.95,2.69,3.02,1,1,2018/2019,Guingamp,Montpellier
2018-10-06 19:00:00,Saturday,19:00,2.63,2.86,3.21,0,0,2018/2019,Nimes,Reims
2018-10-06 19:00:00,Saturday,19:00,2.29,3.33,3.29,1,0,2018/2019,Amiens,Dijon
2018-10-06 19:00:00,Saturday,19:00,2.25,3.49,3.22,2,2,2018/2019,Angers,Strasbourg
2018-10-06 16:00:00,Saturday,16:00,2.08,3.64,3.49,3,1,2018/2019,Lille,St Etienne
2018-10-05 19:45:00,Friday,19:45,2.31,3.24,3.34,1,1,2018/2019,Toulouse,Nice
2018-09-30 20:00:00,Sunday,20:00,2.97,2.42,3.42,3,0,2018/2019,Lille,Marseille
2018-09-30 16:00:00,Sunday,16:00,2.00,4.24,3.24,3,0,2018/2019,Montpellier,Nimes
2018-09-30 14:00:00,Sunday,14:00,1.82,4.56,3.64,1,1,2018/2019,Rennes,Toulouse
2018-09-29 19:00:00,Saturday,19:00,2.05,4.05,3.24,0,1,2018/2019,Angers,Guingamp
2018-09-29 19:00:00,Saturday,19:00,2.27,3.53,3.14,1,0,2018/2019,Caen,Amiens
2018-09-29 19:00:00,Saturday,19:00,1.30,10.06,5.77,1,1,2018/2019,Lyon,Nantes
2018-09-29 19:00:00,Saturday,19:00,2.25,3.57,3.15,0,0,2018/2019,Reims,Bordeaux
2018-09-29 19:00:00,Saturday,19:00,1.86,4.24,3.72,3,0,2018/2019,Strasbourg,Dijon
2018-09-29 16:15:00,Saturday,16:15,8.88,1.31,5.77,0,3,2018/2019,Nice,Paris SG
2018-09-28 19:45:00,Friday,19:45,1.92,3.95,3.77,2,0,2018/2019,St Etienne,Monaco
2018-09-26 20:00:00,Wednesday,20:00,1.14,19.24,9.08,4,1,2018/2019,Paris SG,Reims
2018-09-26 18:00:00,Wednesday,18:00,3.37,2.33,3.15,2,1,2018/2019,Amiens,Rennes
2018-09-26 18:00:00,Wednesday,18:00,2.65,2.88,3.15,1,0,2018/2019,Bordeaux,Lille
2018-09-26 18:00:00,Wednesday,18:00,3.08,2.63,2.95,2,2,2018/2019,Caen,Montpellier
2018-09-26 18:00:00,Wednesday,18:00,5.35,1.61,4.30,0,3,2018/2019,Dijon,Lyon
2018-09-26 18:00:00,Wednesday,18:00,1.43,7.79,4.64,3,2,2018/2019,Marseille,Strasbourg
2018-09-26 18:00:00,Wednesday,18:00,2.05,3.82,3.41,0,0,2018/2019,Nimes,Guingamp
2018-09-25 20:00:00,Tuesday,20:00,2.31,3.29,3.29,2,3,2018/2019,Toulouse,St Etienne
2018-09-25 18:00:00,Tuesday,18:00,1.69,5.40,3.78,0,1,2018/2019,Monaco,Angers
2018-09-25 18:00:00,Tuesday,18:00,2.17,3.58,3.31,1,2,2018/2019,Nantes,Nice
2018-09-23 20:00:00,Sunday,20:00,1.88,4.01,3.88,4,2,2018/2019,Lyon,Marseille
2018-09-23 16:00:00,Sunday,16:00,2.66,2.82,3.23,1,3,2018/2019,Guingamp,Bordeaux
2018-09-23 14:00:00,Sunday,14:00,8.85,1.32,5.73,1,3,2018/2019,Rennes,Paris SG
2018-09-22 19:00:00,Saturday,19:00,2.29,3.29,3.33,0,0,2018/2019,Angers,Toulouse
2018-09-22 19:00:00,Saturday,19:00,2.44,3.31,3.04,1,0,2018/2019,Montpellier,Nice
2018-09-22 19:00:00,Saturday,19:00,2.04,3.84,3.47,0,0,2018/2019,Reims,Dijon
2018-09-22 19:00:00,Saturday,19:00,1.60,6.64,3.77,2,1,2018/2019,St Etienne,Caen
2018-09-22 19:00:00,Saturday,19:00,1.90,4.81,3.27,3,1,2018/2019,Strasbourg,Amiens
2018-09-22 16:00:00,Saturday,16:00,1.96,4.23,3.43,2,1,2018/2019,Lille,Nantes
2018-09-21 19:45:00,Friday,19:45,2.10,3.65,3.46,1,1,2018/2019,Monaco,Nimes
2018-09-16 20:00:00,Sunday,20:00,1.27,10.79,6.16,4,0,2018/2019,Marseille,Guingamp
2018-09-16 16:00:00,Sunday,16:00,1.79,4.88,3.61,3,3,2018/2019,Bordeaux,Nimes
2018-09-16 14:00:00,Sunday,14:00,2.09,3.90,3.27,0,0,2018/2019,Nantes,Reims
2018-09-15 19:00:00,Saturday,19:00,3.29,2.35,3.22,2,3,2018/2019,Amiens,Lille
2018-09-15 19:00:00,Saturday,19:00,2.38,3.12,3.34,1,3,2018/2019,Dijon,Angers
2018-09-15 19:00:00,Saturday,19:00,2.03,4.15,3.26,1,1,2018/2019,Montpellier,Strasbourg
2018-09-15 19:00:00,Saturday,19:00,2.47,2.97,3.37,1,1,2018/2019,Toulouse,Monaco
2018-09-15 16:00:00,Saturday,16:00,6.48,1.53,4.24,2,2,2018/2019,Caen,Lyon
2018-09-14 19:45:00,Friday,19:45,1.24,11.86,6.51,4,0,2018/2019,Paris SG,St Etienne
2018-09-14 18:00:00,Friday,18:00,2.64,2.84,3.20,2,1,2018/2019,Nice,Rennes
2018-09-02 20:00:00,Sunday,20:00,2.97,2.35,3.65,2,3,2018/2019,Monaco,Marseille
2018-09-02 16:00:00,Sunday,16:00,2.13,3.86,3.22,2,0,2018/2019,Rennes,Bordeaux
2018-09-02 14:00:00,Sunday,14:00,1.64,6.50,3.60,0,0,2018/2019,St Etienne,Amiens
2018-09-01 19:00:00,Saturday,19:00,2.19,3.46,3.42,1,2,2018/2019,Guingamp,Toulouse
2018-09-01 19:00:00,Saturday,19:00,3.00,2.68,2.98,0,1,2018/2019,Reims,Montpellier
2018-09-01 19:00:00,Saturday,19:00,2.07,3.91,3.33,2,3,2018/2019,Strasbourg,Nantes
2018-09-01 19:00:00,Saturday,19:00,2.77,2.68,3.27,1,0,2018/2019,Angers,Lille
2018-09-01 19:00:00,Saturday,19:00,1.89,4.50,3.46,0,2,2018/2019,Dijon,Caen
2018-09-01 16:00:00,Saturday,16:00,12.79,1.22,6.94,2,4,2018/2019,Nimes,Paris SG
2018-08-31 19:45:00,Friday,19:45,1.42,7.63,4.89,0,1,2018/2019,Lyon,Nice
2018-08-26 20:00:00,Sunday,20:00,1.48,6.94,4.47,2,2,2018/2019,Marseille,Rennes
2018-08-26 16:00:00,Sunday,16:00,2.83,2.57,3.35,2,1,2018/2019,Bordeaux,Monaco
2018-08-26 14:00:00,Sunday,14:00,1.94,4.06,3.58,3,0,2018/2019,Lille,Guingamp
2018-08-25 19:00:00,Saturday,19:00,2.89,2.68,3.09,4,1,2018/2019,Amiens,Reims
2018-08-25 19:00:00,Saturday,19:00,2.33,3.42,3.13,0,0,2018/2019,Montpellier,St Etienne
2018-08-25 19:00:00,Saturday,19:00,2.12,4.11,3.07,1,1,2018/2019,Nantes,Caen
2018-08-25 19:00:00,Saturday,19:00,2.00,4.11,3.35,0,4,2018/2019,Nice,Dijon
2018-08-25 19:00:00,Saturday,19:00,2.53,2.86,3.39,1,0,2018/2019,Toulouse,Nimes
2018-08-25 16:00:00,Saturday,16:00,1.10,24.98,10.89,3,1,2018/2019,Paris SG,Angers
2018-08-24 19:45:00,Friday,19:45,1.38,8.60,4.94,2,0,2018/2019,Lyon,Strasbourg
2018-08-19 20:00:00,Sunday,20:00,4.82,1.70,4.02,3,1,2018/2019,Nimes,Marseille
2018-08-19 16:00:00,Sunday,16:00,2.50,3.12,3.11,2,1,2018/2019,Toulouse,Bordeaux
2018-08-19 14:00:00,Sunday,14:00,2.72,2.79,3.16,1,1,2018/2019,Strasbourg,St Etienne
2018-08-18 19:00:00,Saturday,19:00,3.24,2.46,3.06,1,2,2018/2019,Amiens,Montpellier
2018-08-18 19:00:00,Saturday,19:00,2.86,2.69,3.12,1,1,2018/2019,Caen,Nice
2018-08-18 19:00:00,Saturday,19:00,2.61,2.75,3.38,2,0,2018/2019,Dijon,Nantes
2018-08-18 19:00:00,Saturday,19:00,1.66,5.22,4.01,0,0,2018/2019,Monaco,Lille
2018-08-18 19:00:00,Saturday,19:00,1.90,4.53,3.40,1,0,2018/2019,Rennes,Angers
2018-08-18 16:00:00,Saturday,16:00,11.19,1.25,6.43,1,3,2018/2019,Guingamp,Paris SG
2018-08-17 19:45:00,Friday,19:45,5.05,1.68,4.05,1,0,2018/2019,Reims,Lyon
2018-08-12 20:00:00,Sunday,20:00,1.09,28.32,11.37,3,0,2018/2019,Paris SG,Caen
2018-08-12 16:00:00,Sunday,16:00,1.96,4.36,3.35,0,2,2018/2019,Bordeaux,Strasbourg
2018-08-12 14:00:00,Sunday,14:00,1.24,13.15,6.33,2,0,2018/2019,Lyon,Amiens
2018-08-11 19:00:00,Saturday,19:00,2.31,3.41,3.18,3,4,2018/2019,Angers,Nimes
2018-08-11 19:00:00,Saturday,19:00,2.76,2.72,3.21,3,1,2018/2019,Lille,Rennes
2018-08-11 19:00:00,Saturday,19:00,1.74,5.30,3.57,1,2,2018/2019,Montpellier,Dijon
2018-08-11 19:00:00,Saturday,19:00,1.88,4.71,3.40,0,1,2018/2019,Nice,Reims
2018-08-11 19:00:00,Saturday,19:00,1.80,4.91,3.57,2,1,2018/2019,St Etienne,Guingamp
2018-08-11 16:00:00,Saturday,16:00,2.53,2.92,3.27,1,3,2018/2019,Nantes,Monaco
2018-08-10 19:45:00,Friday,19:45,1.46,7.51,4.48,4,0,2018/2019,Marseille,Toulouse
2018-05-27 20:00:00,Sunday,20:00,1.74,4.98,3.58,1,0,2017/2018,Toulouse,AC Ajaccio 
