date,day,hours,odds_a,odds_b,odds_draw,score_a,score_b,season,team_a,team_b,outcome_effectif,min_odds,max_odds,good_pred,worst_pred,draw_pred
2019-04-20 19:00:00,Saturday,19:00,1.61,6.72,3.61,0,1,2018/2019,Nice,Caen,AWAY,HOME,AWAY,0,1,0
2019-04-20 19:00:00,Saturday,19:00,2.06,3.67,3.5,2,1,2018/2019,Nimes,Bordeaux,HOME,HOME,AWAY,1,0,0
2019-04-20 19:00:00,Saturday,19:00,2.88,2.67,3.1,1,3,2018/2019,Strasbourg,Montpellier,AWAY,AWAY,DRAW,1,0,0
2019-04-20 16:00:00,Saturday,16:00,4.05,1.98,3.4,1,3,2018/2019,Guingamp,Marseille,AWAY,AWAY,HOME,1,0,0
2019-04-19 19:45:00,Friday,19:45,1.33,9.01,5.42,2,1,2018/2019,Lyon,Angers,HOME,HOME,AWAY,1,0,0
2019-04-19 18:00:00,Friday,18:00,2.87,2.54,3.3,3,2,2018/2019,Dijon,Rennes,HOME,AWAY,DRAW,0,0,1
2019-04-17 18:00:00,Wednesday,18:00,3.84,1.99,3.55,3,2,2018/2019,Nantes,Paris SG,HOME,AWAY,HOME,0,1,0
2019-04-14 20:00:00,Sunday,20:00,5.07,1.69,3.88,5,1,2018/2019,Lille,Paris SG,HOME,AWAY,HOME,0,1,0
2019-04-14 16:00:00,Sunday,16:00,1.57,6.34,4.04,3,0,2018/2019,St Etienne,Bordeaux,HOME,HOME,AWAY,1,0,0
2019-04-14 14:00:00,Sunday,14:00,1.92,4.45,3.38,2,1,2018/2019,Montpellier,Toulouse,HOME,HOME,AWAY,1,0,0
2019-04-14 14:00:00,Sunday,14:00,1.92,4.46,3.35,0,0,2018/2019,Rennes,Nice,DRAW,HOME,AWAY,0,0,1
2019-04-13 19:00:00,Saturday,19:00,3.42,2.37,3.02,0,1,2018/2019,Caen,Angers,AWAY,AWAY,HOME,1,0,0
2019-04-13 19:00:00,Saturday,19:00,1.82,4.74,3.5,0,0,2018/2019,Monaco,Reims,DRAW,HOME,AWAY,0,0,1
2019-04-13 19:00:00,Saturday,19:00,1.94,4.33,3.35,3,3,2018/2019,Strasbourg,Guingamp,DRAW,HOME,AWAY,0,0,1
2019-04-13 16:00:00,Saturday,16:00,1.39,8.22,4.85,2,1,2018/2019,Marseille,Nimes,HOME,HOME,AWAY,1,0,0
2019-04-12 19:45:00,Friday,19:45,4.14,1.85,3.78,2,1,2018/2019,Nantes,Lyon,HOME,AWAY,HOME,0,1,0
2019-04-12 18:00:00,Friday,18:00,2.43,3.22,3.11,0,0,2018/2019,Dijon,Amiens,DRAW,HOME,AWAY,0,0,1
2019-04-09 18:00:00,Tuesday,18:00,2.73,2.66,3.3,3,1,2018/2019,Nimes,Rennes,HOME,AWAY,DRAW,0,0,1
2019-04-07 20:00:00,Sunday,20:00,1.25,11.05,6.51,2,2,2018/2019,Paris SG,Strasbourg,DRAW,HOME,AWAY,0,0,1
2019-04-07 16:00:00,Sunday,16:00,3.13,2.59,2.96,1,0,2018/2019,Nice,Montpellier,HOME,AWAY,HOME,0,1,0
2019-04-07 14:00:00,Sunday,14:00,2.7,2.89,3.06,1,1,2018/2019,Reims,Lille,DRAW,HOME,DRAW,0,1,0
2019-04-07 14:00:00,Sunday,14:00,2.53,3.13,3.04,1,0,2018/2019,Toulouse,Nantes,HOME,HOME,AWAY,1,0,0
2019-04-06 19:00:00,Saturday,19:00,3.45,2.29,3.15,2,2,2018/2019,Amiens,St Etienne,DRAW,AWAY,HOME,0,0,1
2019-04-06 19:00:00,Saturday,19:00,2.78,2.72,3.19,3,3,2018/2019,Angers,Rennes,DRAW,AWAY,DRAW,0,1,0
2019-04-06 19:00:00,Saturday,19:00,3.8,2.1,3.27,1,1,2018/2019,Guingamp,Monaco,DRAW,AWAY,HOME,0,0,1
2019-04-06 19:00:00,Saturday,19:00,1.82,4.59,3.61,2,0,2018/2019,Nimes,Caen,HOME,HOME,AWAY,1,0,0
2019-04-06 16:00:00,Saturday,16:00,1.2,14.37,7.3,1,3,2018/2019,Lyon,Dijon,AWAY,HOME,AWAY,0,1,0
2019-04-05 19:45:00,Friday,19:45,3.5,2.2,3.3,2,0,2018/2019,Bordeaux,Marseille,HOME,AWAY,HOME,0,1,0
2019-04-03 18:00:00,Wednesday,18:00,1.87,4.8,3.31,2,0,2018/2019,Montpellier,Guingamp,HOME,HOME,AWAY,1,0,0
2019-04-03 18:00:00,Wednesday,18:00,2.99,2.63,3.03,4,0,2018/2019,Strasbourg,Reims,HOME,AWAY,DRAW,0,0,1
2019-04-01 19:30:00,Monday,19:30,1.73,4.98,3.8,2,1,2018/2019,St Etienne,Nimes,HOME,HOME,AWAY,1,0,0
2019-03-31 20:00:00,Sunday,20:00,7.32,1.41,4.98,0,1,2018/2019,Toulouse,Paris SG,AWAY,AWAY,HOME,1,0,0
2019-03-31 16:00:00,Sunday,16:00,2.72,2.84,3.09,2,3,2018/2019,Nantes,Lille,AWAY,HOME,DRAW,0,0,1
2019-03-31 14:00:00,Sunday,14:00,2.6,3.06,3.02,0,0,2018/2019,Amiens,Bordeaux,DRAW,HOME,AWAY,0,0,1
2019-03-31 14:00:00,Sunday,14:00,2.28,3.45,3.19,0,1,2018/2019,Dijon,Nice,AWAY,HOME,AWAY,0,1,0
2019-03-31 14:00:00,Sunday,14:00,1.41,8.61,4.61,0,1,2018/2019,Monaco,Caen,AWAY,HOME,AWAY,0,1,0
2019-03-30 16:00:00,Saturday,16:00,1.5,7.44,4.1,2,2,2018/2019,Marseille,Angers,DRAW,HOME,AWAY,0,0,1
2019-03-29 19:45:00,Friday,19:45,4.33,1.8,3.9,0,1,2018/2019,Rennes,Lyon,AWAY,AWAY,HOME,1,0,0
2019-03-17 20:00:00,Sunday,20:00,1.28,9.72,6.34,3,1,2018/2019,Paris SG,Marseille,HOME,HOME,AWAY,1,0,0
2019-03-17 16:00:00,Sunday,16:00,2.59,2.91,3.18,1,1,2018/2019,Bordeaux,Rennes,DRAW,HOME,DRAW,0,1,0
2019-03-17 14:00:00,Sunday,14:00,2.24,3.69,3.08,1,0,2018/2019,Reims,Nantes,HOME,HOME,AWAY,1,0,0
2019-03-17 13:30:00,Sunday,13:30,1.46,6.89,4.63,3,2,2018/2019,Lyon,Montpellier,HOME,HOME,AWAY,1,0,0
2019-03-16 19:00:00,Saturday,19:00,2.26,3.79,3.12,0,0,2018/2019,Angers,Amiens,DRAW,HOME,AWAY,0,0,1
2019-03-16 19:00:00,Saturday,19:00,3.2,2.42,3.16,0,5,2018/2019,Caen,St Etienne,AWAY,AWAY,HOME,1,0,0
2019-03-16 19:00:00,Saturday,19:00,2.11,3.99,3.15,1,0,2018/2019,Guingamp,Dijon,HOME,HOME,AWAY,1,0,0
2019-03-16 19:00:00,Saturday,19:00,2.37,3.16,3.35,2,2,2018/2019,Nimes,Strasbourg,DRAW,HOME,DRAW,0,1,0
2019-03-15 19:45:00,Friday,19:45,2.01,4.07,3.55,0,1,2018/2019,Lille,Monaco,AWAY,HOME,AWAY,0,1,0
2019-03-15 18:00:00,Friday,18:00,2.32,3.45,3.17,1,1,2018/2019,Nice,Toulouse,DRAW,HOME,AWAY,0,0,1
2019-03-12 18:00:00,Tuesday,18:00,13.68,1.19,7.55,0,4,2018/2019,Dijon,Paris SG,AWAY,AWAY,HOME,1,0,0
2019-03-10 20:00:00,Sunday,20:00,1.48,7.07,4.39,1,0,2018/2019,Marseille,Nice,HOME,HOME,AWAY,1,0,0
2019-03-10 16:00:00,Sunday,16:00,1.47,7.87,4.21,3,1,2018/2019,Rennes,Caen,HOME,HOME,AWAY,1,0,0
2019-03-10 14:00:00,Sunday,14:00,1.97,4.39,3.22,2,2,2018/2019,Montpellier,Angers,DRAW,HOME,AWAY,0,0,1
2019-03-10 14:00:00,Sunday,14:00,2.68,2.83,3.18,0,1,2018/2019,St Etienne,Lille,AWAY,HOME,DRAW,0,0,1
2019-03-10 14:00:00,Sunday,14:00,2.14,3.73,3.26,1,0,2018/2019,Toulouse,Guingamp,HOME,HOME,AWAY,1,0,0
2019-03-09 19:00:00,Saturday,19:00,2.65,2.84,3.22,2,1,2018/2019,Amiens,Nimes,HOME,HOME,DRAW,1,0,0
2019-03-09 19:00:00,Saturday,19:00,2.92,2.61,3.15,1,1,2018/2019,Dijon,Reims,DRAW,AWAY,DRAW,0,1,0
2019-03-09 19:00:00,Saturday,19:00,1.76,5.2,3.56,1,1,2018/2019,Monaco,Bordeaux,DRAW,HOME,AWAY,0,0,1
2019-03-09 16:00:00,Saturday,16:00,3.99,1.94,3.57,2,2,2018/2019,Strasbourg,Lyon,DRAW,AWAY,HOME,0,0,1
2019-03-05 18:00:00,Tuesday,18:00,2.51,3.26,2.96,1,2,2018/2019,Bordeaux,Montpellier,AWAY,HOME,AWAY,0,1,0
2019-03-03 20:00:00,Sunday,20:00,1.82,4.54,3.63,2,0,2018/2019,Marseille,St Etienne,HOME,HOME,AWAY,1,0,0
2019-03-03 16:00:00,Sunday,16:00,1.26,11.64,6.13,5,1,2018/2019,Lyon,Toulouse,HOME,HOME,AWAY,1,0,0
2019-03-03 14:00:00,Sunday,14:00,3.11,2.65,2.9,0,0,2018/2019,Guingamp,Nantes,DRAW,AWAY,HOME,0,0,1
2019-03-03 14:00:00,Sunday,14:00,1.6,5.88,4.04,1,0,2018/2019,Lille,Dijon,HOME,HOME,AWAY,1,0,0
2019-03-03 14:00:00,Sunday,14:00,2.42,3.39,2.98,1,0,2018/2019,Nice,Strasbourg,HOME,HOME,AWAY,1,0,0
2019-03-02 19:00:00,Saturday,19:00,3.34,2.29,3.25,2,2,2018/2019,Angers,Monaco,DRAW,AWAY,HOME,0,0,1
2019-03-02 19:00:00,Saturday,19:00,1.97,4.8,3.06,2,2,2018/2019,Reims,Amiens,DRAW,HOME,AWAY,0,0,1
2019-03-02 16:00:00,Saturday,16:00,13.58,1.21,7.04,1,2,2018/2019,Caen,Paris SG,AWAY,AWAY,HOME,1,0,0
2019-02-24 20:00:00,Sunday,20:00,2.94,2.41,3.48,2,0,2018/2019,Monaco,Lyon,HOME,AWAY,DRAW,0,0,1
2019-02-24 16:00:00,Sunday,16:00,2.83,2.59,3.3,1,1,2018/2019,Rennes,Marseille,DRAW,AWAY,DRAW,0,1,0
2019-02-24 14:00:00,Sunday,14:00,2.15,4.07,2.98,2,4,2018/2019,Montpellier,Reims,AWAY,HOME,AWAY,0,1,0
2019-02-24 14:00:00,Sunday,14:00,2.21,3.88,3.01,1,0,2018/2019,Nantes,Bordeaux,HOME,HOME,AWAY,1,0,0
2019-02-24 14:00:00,Sunday,14:00,1.78,5.06,3.49,1,1,2018/2019,Toulouse,Caen,DRAW,HOME,AWAY,0,0,1
2019-02-23 19:00:00,Saturday,19:00,2.65,3.1,2.93,1,0,2018/2019,Amiens,Nice,HOME,HOME,AWAY,1,0,0
2019-02-23 19:00:00,Saturday,19:00,2.6,3.02,3.06,1,0,2018/2019,Guingamp,Angers,HOME,HOME,DRAW,1,0,0
2019-02-23 16:00:00,Saturday,16:00,1.2,13.41,7.24,3,0,2018/2019,Paris SG,Nimes,HOME,HOME,AWAY,1,0,0
2019-02-22 19:45:00,Friday,19:45,2.92,2.65,3.11,1,1,2018/2019,Strasbourg,Lille,DRAW,AWAY,DRAW,0,1,0
2019-02-22 18:00:00,Friday,18:00,3.29,2.26,3.39,0,1,2018/2019,Dijon,St Etienne,AWAY,AWAY,DRAW,1,0,0
2019-02-20 20:00:00,Wednesday,20:00,1.3,10.65,5.48,5,1,2018/2019,Paris SG,Montpellier,HOME,HOME,AWAY,1,0,0
2019-02-20 18:00:00,Wednesday,18:00,2.07,4.06,3.17,0,0,2018/2019,Bordeaux,Guingamp,DRAW,HOME,AWAY,0,0,1
2019-02-17 20:00:00,Sunday,20:00,5.93,1.53,4.48,0,1,2018/2019,St Etienne,Paris SG,AWAY,AWAY,HOME,1,0,0
2019-02-17 16:00:00,Sunday,16:00,2.52,3.28,2.94,2,0,2018/2019,Reims,Rennes,HOME,HOME,AWAY,1,0,0
2019-02-17 14:00:00,Sunday,14:00,2.13,3.97,3.11,2,1,2018/2019,Bordeaux,Toulouse,HOME,HOME,AWAY,1,0,0
2019-02-17 14:00:00,Sunday,14:00,3.19,2.54,2.98,0,0,2018/2019,Caen,Strasbourg,DRAW,AWAY,HOME,0,0,1
2019-02-17 14:00:00,Sunday,14:00,1.92,4.75,3.22,0,0,2018/2019,Lille,Montpellier,DRAW,HOME,AWAY,0,0,1
2019-02-16 19:00:00,Saturday,19:00,2.14,4.13,3.05,3,0,2018/2019,Angers,Nice,HOME,HOME,AWAY,1,0,0
2019-02-16 19:00:00,Saturday,19:00,1.83,4.7,3.52,1,0,2018/2019,Monaco,Nantes,HOME,HOME,AWAY,1,0,0
2019-02-16 16:00:00,Saturday,16:00,1.46,8.21,4.28,2,0,2018/2019,Marseille,Amiens,HOME,HOME,AWAY,1,0,0
2019-02-15 19:45:00,Friday,19:45,1.25,11.61,6.29,2,1,2018/2019,Lyon,Guingamp,HOME,HOME,AWAY,1,0,0
2019-02-15 18:00:00,Friday,18:00,1.95,3.96,3.61,2,0,2018/2019,Nimes,Dijon,HOME,HOME,AWAY,1,0,0
2019-02-13 18:30:00,Wednesday,18:30,3.43,2.33,3.1,0,1,2018/2019,Caen,Nantes,AWAY,AWAY,HOME,1,0,0
2019-02-13 18:00:00,Wednesday,18:00,1.8,4.91,3.52,2,1,2018/2019,St Etienne,Strasbourg,HOME,HOME,AWAY,1,0,0
2019-02-10 20:00:00,Sunday,20:00,6.06,1.51,4.6,1,0,2018/2019,Nice,Lyon,HOME,AWAY,HOME,0,1,0
2019-02-10 16:00:00,Sunday,16:00,3.18,2.44,3.15,0,2,2018/2019,Guingamp,Lille,AWAY,AWAY,HOME,1,0,0
2019-02-10 16:00:00,Sunday,16:00,2.11,3.64,3.43,3,0,2018/2019,Rennes,St Etienne,HOME,HOME,AWAY,1,0,0
2019-02-10 14:00:00,Sunday,14:00,2.38,3.24,3.19,2,2,2018/2019,Montpellier,Monaco,DRAW,HOME,AWAY,0,0,1
2019-02-10 14:00:00,Sunday,14:00,1.81,4.68,3.61,2,4,2018/2019,Nantes,Nimes,AWAY,HOME,AWAY,0,1,0
2019-02-10 14:00:00,Sunday,14:00,2.66,3.0,3.01,1,1,2018/2019,Toulouse,Reims,DRAW,HOME,DRAW,0,1,0
2019-02-09 19:00:00,Saturday,19:00,2.27,3.89,2.95,1,0,2018/2019,Amiens,Caen,HOME,HOME,AWAY,1,0,0
2019-02-09 19:00:00,Saturday,19:00,1.94,4.63,3.22,1,2,2018/2019,Strasbourg,Angers,AWAY,HOME,AWAY,0,1,0
2019-02-09 16:00:00,Saturday,16:00,1.32,9.73,5.42,1,0,2018/2019,Paris SG,Bordeaux,HOME,HOME,AWAY,1,0,0
2019-02-08 19:45:00,Friday,19:45,4.52,1.85,3.56,1,2,2018/2019,Dijon,Marseille,AWAY,AWAY,HOME,1,0,0
2019-02-05 18:00:00,Tuesday,18:00,2.21,3.68,3.15,1,0,2018/2019,Marseille,Bordeaux ,HOME,HOME,AWAY,1,0,0
2019-02-03 20:00:00,Sunday,20:00,3.43,2.06,3.76,2,1,2018/2019,Lyon,Paris SG,HOME,AWAY,DRAW,0,0,1
2019-02-03 14:00:00,Sunday,14:00,2.56,3.16,2.99,1,1,2018/2019,Nimes,Montpellier,DRAW,HOME,AWAY,0,0,1
2019-02-02 20:00:00,Saturday,20:00,2.82,2.82,3.02,2,1,2018/2019,Reims,Marseille,HOME,HOME,DRAW,1,0,0
2019-02-02 19:00:00,Saturday,19:00,1.99,4.1,3.37,1,0,2018/2019,Angers,Dijon,HOME,HOME,AWAY,1,0,0
2019-02-02 19:00:00,Saturday,19:00,1.71,5.14,3.77,2,1,2018/2019,Monaco,Toulouse,HOME,HOME,AWAY,1,0,0
2019-02-02 19:00:00,Saturday,19:00,1.6,6.39,3.82,1,0,2018/2019,Rennes,Amiens,HOME,HOME,AWAY,1,0,0
2019-02-01 19:45:00,Friday,19:45,1.84,4.84,3.4,4,0,2018/2019,Lille,Nice,HOME,HOME,AWAY,1,0,0
2019-01-30 20:00:00,Wednesday,20:00,2.74,2.79,3.16,1,1,2018/2019,Nantes,St Etienne,DRAW,HOME,DRAW,0,1,0
2019-01-27 20:00:00,Sunday,20:00,1.21,13.27,7.07,4,1,2018/2019,Paris SG,Rennes,HOME,HOME,AWAY,1,0,0
2019-01-27 19:00:00,Sunday,19:00,2.42,3.31,3.05,0,0,2018/2019,Toulouse,Angers,DRAW,HOME,AWAY,0,0,1
2019-01-27 16:00:00,Sunday,16:00,6.52,1.49,4.55,0,1,2018/2019,Amiens,Lyon,AWAY,AWAY,HOME,1,0,0
2019-01-27 14:00:00,Sunday,14:00,1.56,7.65,3.71,2,0,2018/2019,Montpellier,Caen,HOME,HOME,AWAY,1,0,0
2019-01-26 19:00:00,Saturday,19:00,3.61,2.16,3.33,2,0,2018/2019,Dijon,Monaco,HOME,AWAY,HOME,0,1,0
2019-01-26 19:00:00,Saturday,19:00,2.68,3.0,2.96,0,1,2018/2019,Guingamp,Reims,AWAY,HOME,AWAY,0,1,0
2019-01-26 19:00:00,Saturday,19:00,2.45,3.22,3.09,2,0,2018/2019,Nice,Nimes,HOME,HOME,AWAY,1,0,0
2019-01-26 19:00:00,Saturday,19:00,2.27,3.55,3.14,1,0,2018/2019,Strasbourg,Bordeaux,HOME,HOME,AWAY,1,0,0
2019-01-25 19:45:00,Friday,19:45,2.32,3.31,3.24,1,2,2018/2019,Marseille,Lille,AWAY,HOME,AWAY,0,1,0
2019-01-23 18:00:00,Wednesday,18:00,2.26,3.54,3.12,3,1,2018/2019,Nimes,Angers,HOME,HOME,AWAY,1,0,0
2019-01-20 20:00:00,Sunday,20:00,3.57,2.09,3.53,1,2,2018/2019,St Etienne,Lyon,AWAY,AWAY,HOME,1,0,0
2019-01-20 18:00:00,Sunday,18:00,1.73,5.39,3.58,1,0,2018/2019,Bordeaux,Dijon,HOME,HOME,AWAY,1,0,0
2019-01-20 16:00:00,Sunday,16:00,2.48,3.27,3.0,1,0,2018/2019,Angers,Nantes,HOME,HOME,AWAY,1,0,0
2019-01-20 16:00:00,Sunday,16:00,4.99,1.76,3.67,0,1,2018/2019,Caen,Marseille,AWAY,AWAY,HOME,1,0,0
2019-01-20 14:00:00,Sunday,14:00,2.09,3.87,3.29,0,0,2018/2019,Rennes,Montpellier,DRAW,HOME,AWAY,0,0,1
2019-01-19 19:00:00,Saturday,19:00,1.88,4.64,3.38,1,5,2018/2019,Monaco,Strasbourg,AWAY,HOME,AWAY,0,1,0
2019-01-19 19:00:00,Saturday,19:00,2.04,3.75,3.48,0,1,2018/2019,Nimes,Toulouse,AWAY,HOME,AWAY,0,1,0
2019-01-19 19:00:00,Saturday,19:00,2.21,3.82,3.04,1,1,2018/2019,Reims,Nice,DRAW,HOME,AWAY,0,0,1
2019-01-19 16:00:00,Saturday,16:00,1.07,30.84,12.7,9,0,2018/2019,Paris SG,Guingamp,HOME,HOME,AWAY,1,0,0
2019-01-18 19:45:00,Friday,19:45,1.67,5.88,3.63,2,1,2018/2019,Lille,Amiens,HOME,HOME,AWAY,1,0,0
2019-01-16 20:00:00,Wednesday,20:00,2.48,2.88,3.45,2,1,2018/2019,St Etienne,Marseille,HOME,HOME,DRAW,1,0,0
2019-01-16 18:00:00,Wednesday,18:00,2.85,2.66,3.16,2,1,2018/2019,Guingamp,Rennes,HOME,AWAY,DRAW,0,0,1
2019-01-16 18:00:00,Wednesday,18:00,2.2,3.6,3.21,1,1,2018/2019,Monaco,Nice,DRAW,HOME,AWAY,0,0,1
2019-01-16 18:00:00,Wednesday,18:00,2.28,3.38,3.25,1,0,2018/2019,Nimes,Nantes,HOME,HOME,AWAY,1,0,0
2019-01-16 18:00:00,Wednesday,18:00,5.14,1.67,3.98,2,2,2018/2019,Toulouse,Lyon,DRAW,AWAY,HOME,0,0,1
2019-01-15 18:00:00,Tuesday,18:00,2.58,3.05,3.06,1,2,2018/2019,Angers,Bordeaux,AWAY,HOME,DRAW,0,0,1
2019-01-13 20:00:00,Sunday,20:00,1.78,4.41,3.92,1,1,2018/2019,Marseille,Monaco,DRAW,HOME,AWAY,0,0,1
2019-01-13 16:00:00,Sunday,16:00,3.32,2.34,3.2,1,1,2018/2019,Dijon,Montpellier,DRAW,AWAY,HOME,0,0,1
2019-01-13 16:00:00,Sunday,16:00,2.3,3.46,3.15,1,2,2018/2019,Toulouse,Strasbourg,AWAY,HOME,AWAY,0,1,0
2019-01-13 14:00:00,Sunday,14:00,2.75,2.76,3.12,0,1,2018/2019,Nantes,Rennes,AWAY,HOME,DRAW,0,0,1
2019-01-12 19:00:00,Saturday,19:00,2.71,2.76,3.22,0,1,2018/2019,Guingamp,St Etienne,AWAY,HOME,DRAW,0,0,1
2019-01-12 19:00:00,Saturday,19:00,2.71,2.9,3.06,1,0,2018/2019,Nice,Bordeaux,HOME,HOME,DRAW,1,0,0
2019-01-12 16:00:00,Saturday,16:00,14.11,1.2,6.97,0,3,2018/2019,Amiens,Paris SG,AWAY,AWAY,HOME,1,0,0
2019-01-11 19:45:00,Friday,19:45,1.44,7.86,4.46,1,1,2018/2019,Lyon,Reims,DRAW,HOME,AWAY,0,0,1
2019-01-11 18:00:00,Friday,18:00,3.61,2.23,3.17,1,3,2018/2019,Caen,Lille,AWAY,AWAY,HOME,1,0,0
2019-01-08 18:00:00,Tuesday,18:00,3.08,2.63,2.97,0,0,2018/2019,Amiens,Angers,DRAW,AWAY,HOME,0,0,1
2019-01-08 18:00:00,Tuesday,18:00,2.4,3.35,3.05,2,0,2018/2019,Nantes,Montpellier,HOME,HOME,AWAY,1,0,0
2018-12-23 16:00:00,Sunday,16:00,1.76,5.79,3.29,1,1,2018/2019,Bordeaux,Amiens,DRAW,HOME,AWAY,0,0,1
2018-12-22 20:00:00,Saturday,20:00,3.86,2.01,3.49,1,1,2018/2019,Angers,Marseille,DRAW,AWAY,HOME,0,0,1
2018-12-22 20:00:00,Saturday,20:00,1.65,5.36,3.95,1,2,2018/2019,Lille,Toulouse,AWAY,HOME,AWAY,0,1,0
2018-12-22 20:00:00,Saturday,20:00,2.12,3.76,3.26,0,2,2018/2019,Monaco,Guingamp,AWAY,HOME,AWAY,0,1,0
2018-12-22 20:00:00,Saturday,20:00,3.78,2.09,3.31,1,1,2018/2019,Montpellier,Lyon,DRAW,AWAY,HOME,0,0,1
2018-12-22 20:00:00,Saturday,20:00,1.14,18.66,8.96,1,0,2018/2019,Paris SG,Nantes,HOME,HOME,AWAY,1,0,0
2018-12-22 20:00:00,Saturday,20:00,1.72,5.85,3.41,2,2,2018/2019,Reims,Caen,DRAW,HOME,AWAY,0,0,1
2018-12-22 20:00:00,Saturday,20:00,1.75,5.03,3.65,4,0,2018/2019,Rennes,Nimes,HOME,HOME,AWAY,1,0,0
2018-12-22 20:00:00,Saturday,20:00,1.56,6.03,4.19,3,0,2018/2019,St Etienne,Dijon,HOME,HOME,AWAY,1,0,0
2018-12-22 20:00:00,Saturday,20:00,2.24,3.52,3.16,2,0,2018/2019,Strasbourg,Nice,HOME,HOME,AWAY,1,0,0
2018-12-18 18:30:00,Tuesday,18:30,2.59,3.03,3.07,2,1,2018/2019,Caen,Toulouse,HOME,HOME,DRAW,1,0,0
2018-12-16 20:00:00,Sunday,20:00,1.35,8.64,5.25,3,0,2018/2019,Lyon,Monaco,HOME,HOME,AWAY,1,0,0
2018-12-16 16:00:00,Sunday,16:00,2.2,3.63,3.19,1,1,2018/2019,Nice,St Etienne,DRAW,HOME,AWAY,0,0,1
2018-12-16 14:00:00,Sunday,14:00,2.54,2.91,3.26,2,3,2018/2019,Nimes,Lille,AWAY,HOME,DRAW,0,0,1
2018-12-15 19:00:00,Saturday,19:00,2.18,3.86,3.07,2,1,2018/2019,Reims,Strasbourg,HOME,HOME,AWAY,1,0,0
2018-12-09 16:00:00,Sunday,16:00,2.0,4.37,3.15,1,1,2018/2019,Lille,Reims,DRAW,HOME,AWAY,0,0,1
2018-12-09 14:00:00,Sunday,14:00,1.82,4.93,3.42,2,2,2018/2019,Strasbourg,Caen,DRAW,HOME,AWAY,0,0,1
2018-12-08 19:00:00,Saturday,19:00,2.01,4.39,3.14,1,2,2018/2019,Guingamp,Amiens,AWAY,HOME,AWAY,0,1,0
2018-12-08 19:00:00,Saturday,19:00,1.58,6.26,3.99,2,0,2018/2019,Rennes,Dijon,HOME,HOME,AWAY,1,0,0
2018-12-05 20:00:00,Wednesday,20:00,6.52,1.49,4.58,1,1,2018/2019,Strasbourg,Paris SG,DRAW,AWAY,HOME,0,0,1
2018-12-05 18:00:00,Wednesday,18:00,2.71,2.81,3.14,3,2,2018/2019,Bordeaux,St Etienne,HOME,HOME,DRAW,1,0,0
2018-12-05 18:00:00,Wednesday,18:00,2.85,2.7,3.11,1,2,2018/2019,Caen,Nimes,AWAY,AWAY,DRAW,1,0,0
2018-12-05 18:00:00,Wednesday,18:00,2.44,3.2,3.11,2,1,2018/2019,Dijon,Guingamp,HOME,HOME,AWAY,1,0,0
2018-12-05 18:00:00,Wednesday,18:00,1.47,6.85,4.51,0,2,2018/2019,Lyon,Rennes,AWAY,HOME,AWAY,0,1,0
2018-12-05 18:00:00,Wednesday,18:00,2.91,2.52,3.31,3,2,2018/2019,Nantes,Marseille,HOME,AWAY,DRAW,0,0,1
2018-12-05 18:00:00,Wednesday,18:00,1.79,5.01,3.5,0,1,2018/2019,Reims,Toulouse,AWAY,HOME,AWAY,0,1,0
2018-12-04 20:00:00,Tuesday,20:00,2.19,3.62,3.21,0,1,2018/2019,Montpellier,Lille,AWAY,HOME,AWAY,0,1,0
2018-12-04 18:00:00,Tuesday,18:00,2.87,2.6,3.22,0,2,2018/2019,Amiens,Monaco,AWAY,AWAY,DRAW,1,0,0
2018-12-04 18:00:00,Tuesday,18:00,2.02,4.28,3.17,0,0,2018/2019,Nice,Angers,DRAW,HOME,AWAY,0,0,1
2018-12-02 20:00:00,Sunday,20:00,10.24,1.29,5.67,2,2,2018/2019,Bordeaux,Paris SG,DRAW,AWAY,HOME,0,0,1
2018-12-02 16:00:00,Sunday,16:00,1.51,7.35,4.02,0,0,2018/2019,Marseille,Reims,DRAW,HOME,AWAY,0,0,1
2018-12-02 16:00:00,Sunday,16:00,1.71,5.19,3.75,1,4,2018/2019,Rennes,Strasbourg,AWAY,HOME,AWAY,0,1,0
2018-12-02 14:00:00,Sunday,14:00,1.98,4.0,3.47,2,2,2018/2019,Toulouse,Dijon,DRAW,HOME,AWAY,0,0,1
2018-12-01 19:00:00,Saturday,19:00,1.89,4.81,3.27,1,1,2018/2019,Angers,Caen,DRAW,HOME,AWAY,0,0,1
2018-12-01 19:00:00,Saturday,19:00,3.09,2.49,3.18,0,0,2018/2019,Guingamp,Nice,DRAW,AWAY,DRAW,0,1,0
2018-12-01 19:00:00,Saturday,19:00,2.69,2.79,3.22,1,2,2018/2019,Monaco,Montpellier,AWAY,HOME,DRAW,0,0,1
2018-12-01 19:00:00,Saturday,19:00,1.79,4.98,3.53,3,0,2018/2019,Nimes,Amiens,HOME,HOME,AWAY,1,0,0
2018-12-01 16:00:00,Saturday,16:00,3.06,2.38,3.37,2,2,2018/2019,Lille,Lyon,DRAW,AWAY,DRAW,0,1,0
2018-11-30 19:45:00,Friday,19:45,2.0,4.04,3.41,3,0,2018/2019,St Etienne,Nantes,HOME,HOME,AWAY,1,0,0
2018-11-25 20:00:00,Sunday,20:00,4.73,1.84,3.47,1,3,2018/2019,Amiens,Marseille,AWAY,AWAY,HOME,1,0,0
